pdb,ligand_file,chembl_id,tanimoto_index
2pog,2pog_ligand_similar_86,CHEMBL65475,0.792079
2pog,4mgd_ligand_similar_133,CHEMBL2403346,0.617021
2pog,2pog_ligand_similar_545,CHEMBL3414671,0.718447
2pog,1qkt_ligand_similar_494,CHEMBL1627950,0.791045
2pog,1qkt_ligand_similar_50,CHEMBL4075325,0.981481
2pog,2pog_ligand_similar_381,CHEMBL1223840,0.735043
2pog,2pog_ligand_similar_382,CHEMBL1223839,0.735043
2pog,2pog_ligand_similar_2053,CHEMBL478971,0.625
2pog,2pog_ligand_similar_1179,CHEMBL178559,0.666667
2pog,2pog_ligand_similar_109,CHEMBL1998171,0.785714
2pog,2pog_ligand_similar_2614,CHEMBL1277685,0.601562
2pog,2pog_ligand_similar_769,CHEMBL3264537,0.697674
2pog,2pog_ligand_similar_1825,CHEMBL1682817,0.636364
2pog,2pog_ligand_similar_2202,CHEMBL3264526,0.618705
2pog,1qkt_ligand_similar_1086,CHEMBL2079752,0.690141
2pog,1qkt_ligand_similar_2200,CHEMBL1091053,0.61194
2pog,2pog_ligand_similar_2535,CHEMBL2235644,0.605634
2pog,2pog_ligand_similar_163,CHEMBL1545093,0.771186
2pog,2pog_ligand_similar_1372,CHEMBL595673,0.658537
2pog,2pog_ligand_similar_2371,CHEMBL479476,0.612676
2pog,4mgd_ligand_similar_80,CHEMBL122986,0.658537
2pog,1qkt_ligand_similar_1,CHEMBL4080769,1
2pog,1qkt_ligand_similar_1603,CHEMBL3799137,0.640625
2pog,2pog_ligand_similar_398,CHEMBL1318679,0.733945
2pog,1qkt_ligand_similar_2276,CHEMBL208624,0.608696
2pog,2pog_ligand_similar_2588,CHEMBL78039,0.603306
2pog,2pog_ligand_similar_912,CHEMBL460647,0.685039
2pog,1qkt_ligand_similar_596,CHEMBL519807,0.776119
2pog,1qkt_ligand_similar_229,CHEMBL1514749,0.868852
2pog,2pog_ligand_similar_1530,CHEMBL60720,0.65
2pog,2pog_ligand_similar_2139,CHEMBL445082,0.621849
2pog,2qe4_ligand_similar_1351,CHEMBL359671,0.613793
2pog,1qkt_ligand_similar_94,CHEMBL1230314,0.929825
2pog,2pog_ligand_similar_112,CHEMBL3274680,0.784314
2pog,2pog_ligand_similar_1622,CHEMBL346377,0.646552
2pog,1qkt_ligand_similar_294,CHEMBL23762,0.842105
2pog,1qkt_ligand_similar_1063,CHEMBL301421,0.695652
2pog,2pog_ligand_similar_278,CHEMBL448124,0.747899
2pog,2pog_ligand_similar_1649,CHEMBL448135,0.644444
2pog,4mgd_ligand_similar_8,CHEMBL1795581,0.783784
2pog,2pog_ligand_similar_445,CHEMBL1086401,0.728814
2pog,2pog_ligand_similar_1804,CHEMBL3957493,0.637037
2pog,1qkt_ligand_similar_1953,CHEMBL90524,0.618182
2pog,2pog_ligand_similar_1554,CHEMBL1440743,0.649123
2pog,2pog_ligand_similar_2082,CHEMBL600596,0.624
2pog,2pog_ligand_similar_2043,CHEMBL2131013,0.625
2pog,2qe4_ligand_similar_1202,CHEMBL120276,0.622047
2pog,2pog_ligand_similar_1675,CHEMBL178470,0.643411
2pog,1qkt_ligand_similar_456,CHEMBL4072193,0.796875
2pog,1qkt_ligand_similar_1392,CHEMBL3304961,0.658228
2pog,2pog_ligand_similar_1698,CHEMBL239893,0.642202
2pog,1qkt_ligand_similar_2372,CHEMBL260483,0.607143
2pog,1qkt_ligand_similar_1886,CHEMBL1969530,0.622951
2pog,2pog_ligand_similar_597,CHEMBL3357494,0.711712
2pog,2pog_ligand_similar_1497,CHEMBL129451,0.651515
2pog,1qkt_ligand_similar_1320,CHEMBL455337,0.666667
2pog,2pog_ligand_similar_315,CHEMBL2387711,0.741935
2pog,2qe4_ligand_similar_1078,CHEMBL308861,0.626866
2pog,2pog_ligand_similar_1025,CHEMBL2048513,0.676768
2pog,1qkt_ligand_similar_222,CHEMBL1432305,0.868852
2pog,2pog_ligand_similar_1641,CHEMBL142466,0.644628
2pog,2pog_ligand_similar_1852,CHEMBL1996298,0.635036
2pog,1qkt_ligand_similar_1923,CHEMBL1922881,0.619718
2weg,3dd0_ligand_similar_109,CHEMBL1328592,0.612403
2weg,3ryj_ligand_similar_346,CHEMBL1729598,0.612245
2weg,4jsz_ligand_similar_66,CHEMBL2104599,0.604651
2weg,3dd0_ligand_similar_2,CHEMBL287117,0.963303
2weg,3kwa_ligand_similar_222,CHEMBL3302041,0.666667
2weg,3ryj_ligand_similar_180,CHEMBL1539928,0.652174
2weg,3kwa_ligand_similar_418,CHEMBL3303389,0.62069
2weg,3dd0_ligand_similar_21,CHEMBL82643,0.813953
2weg,3kwa_ligand_similar_391,CHEMBL175729,0.62963
2weg,3ryj_ligand_similar_210,CHEMBL32198,0.646341
2weg,3ryj_ligand_similar_143,CHEMBL1867005,0.606383
2weg,3ryj_ligand_similar_19,CHEMBL1892473,0.805556
2weg,3kwa_ligand_similar_53,CHEMBL551489,0.85
2weg,3ryj_ligand_similar_272,CHEMBL1432023,0.627907
2weg,3ryj_ligand_similar_79,CHEMBL4061868,0.694118
2weg,3ryj_ligand_similar_311,CHEMBL153748,0.618557
2weg,3dd0_ligand_similar_61,CHEMBL33478,0.766423
2weg,3ryj_ligand_similar_197,CHEMBL1520290,0.648936
2weg,3dd0_ligand_similar_104,CHEMBL79472,0.644172
2weg,3kwa_ligand_similar_42,CHEMBL18083,0.952381
2weg,3ryj_ligand_similar_59,CHEMBL3310911,0.716049
2weg,4jsz_ligand_similar_47,CHEMBL176402,0.634146
2weg,3ryj_ligand_similar_169,CHEMBL3310913,0.655914
2weg,3ryj_ligand_similar_236,CHEMBL286297,0.638554
2weg,4jsz_ligand_similar_52,CHEMBL3091851,0.619048
2weg,2weg_ligand_similar_9,CHEMBL3971827,0.6875
2weg,3ryj_ligand_similar_369,CHEMBL345762,0.608247
2weg,3dd0_ligand_similar_22,CHEMBL83708,0.813953
2weg,3ryj_ligand_similar_280,CHEMBL1895956,0.626374
2weg,3kwa_ligand_similar_363,CHEMBL155704,0.642857
2weg,3dd0_ligand_similar_62,CHEMBL568708,0.761905
2weg,3ryj_ligand_similar_124,CHEMBL3460809,0.666667
2weg,3kwa_ligand_similar_367,CHEMBL87068,0.642857
2weg,3kwa_ligand_similar_503,CHEMBL3555200,0.606061
2weg,3ryj_ligand_similar_53,CHEMBL67475,0.725
2weg,3ryj_ligand_similar_421,CHEMBL344056,0.602041
2weg,3ryj_ligand_similar_411,CHEMBL1714258,0.60396
2weg,4jsz_ligand_similar_8,CHEMBL3923165,0.764706
2weg,3dd0_ligand_similar_103,CHEMBL1179889,0.644172
2weg,3kwa_ligand_similar_362,CHEMBL234413,0.642857
2weg,4jsz_ligand_similar_74,CHEMBL220494,0.604651
2weg,3kwa_ligand_similar_61,CHEMBL88138,0.85
2weg,3dd0_ligand_similar_20,CHEMBL208107,0.813953
2weg,3kwa_ligand_similar_51,CHEMBL34512,0.857143
2weg,3ryj_ligand_similar_121,CHEMBL1444068,0.670455
2weg,3kwa_ligand_similar_213,CHEMBL82819,0.68
2weg,3kwa_ligand_similar_91,CHEMBL1236196,0.75
2weg,3kwa_ligand_similar_211,CHEMBL222889,0.68
2weg,4jsz_ligand_similar_18,CHEMBL1946184,0.722222
2weg,3kwa_ligand_similar_480,CHEMBL103016,0.62069
2weg,3kwa_ligand_similar_163,CHEMBL3760028,0.692308
2weg,3ryj_ligand_similar_57,CHEMBL2377786,0.716049
2weg,3dd0_ligand_similar_45,CHEMBL408856,0.783582
2weg,3ryj_ligand_similar_186,CHEMBL2377787,0.651685
2weg,3ryj_ligand_similar_292,CHEMBL1503099,0.623529
2weg,3ryj_ligand_similar_401,CHEMBL1890460,0.604167
2weg,3dd0_ligand_similar_67,CHEMBL420961,0.75
2weg,3kwa_ligand_similar_121,CHEMBL315525,0.72
2weg,3kwa_ligand_similar_25,CHEMBL274477,0.952381
2weg,3dd0_ligand_similar_68,CHEMBL346691,0.75
2weg,3dd0_ligand_similar_94,CHEMBL140616,0.664557
2weg,3kwa_ligand_similar_20,CHEMBL441413,0.952381
2weg,3ryj_ligand_similar_100,CHEMBL1602205,0.68
2weg,3kwa_ligand_similar_57,CHEMBL1190698,0.85
2weg,3kwa_ligand_similar_40,CHEMBL18027,0.952381
2weg,3dd0_ligand_similar_35,CHEMBL79608,0.801527
2weg,3kwa_ligand_similar_430,CHEMBL3084978,0.62069
2weg,3ryj_ligand_similar_32,CHEMBL294548,0.759494
2weg,3kwa_ligand_similar_145,CHEMBL131004,0.714286
2weg,3ryj_ligand_similar_329,CHEMBL2371077,0.614583
2weg,3ryj_ligand_similar_187,CHEMBL2371074,0.651685
2weg,3ryj_ligand_similar_340,CHEMBL1555632,0.613208
2weg,3kwa_ligand_similar_129,CHEMBL1191802,0.714286
2weg,3kwa_ligand_similar_226,CHEMBL4117036,0.666667
2weg,3kwa_ligand_similar_484,CHEMBL100969,0.62069
2weg,3ryj_ligand_similar_403,CHEMBL1496224,0.604167
2weg,3kwa_ligand_similar_338,CHEMBL1981924,0.642857
2weg,3kwa_ligand_similar_205,CHEMBL1189710,0.68
2weg,3kwa_ligand_similar_441,CHEMBL1740920,0.62069
2weg,3kwa_ligand_similar_46,CHEMBL118050,0.909091
2weg,3ryj_ligand_similar_332,CHEMBL2371095,0.614583
2weg,3kwa_ligand_similar_102,CHEMBL1189706,0.740741
2weg,3kwa_ligand_similar_416,CHEMBL3302853,0.62069
2weg,3kwa_ligand_similar_350,CHEMBL534757,0.642857
2weg,3kwa_ligand_similar_239,CHEMBL1184271,0.666667
2weg,4jsz_ligand_similar_25,CHEMBL531249,0.702703
2weg,4jsz_ligand_similar_38,CHEMBL2283536,0.634146
2weg,3kwa_ligand_similar_355,CHEMBL499896,0.642857
2weg,3kwa_ligand_similar_358,CHEMBL416078,0.642857
2weg,3kwa_ligand_similar_172,CHEMBL113622,0.692308
2weg,3kwa_ligand_similar_49,CHEMBL2181336,0.869565
2weg,3kwa_ligand_similar_125,CHEMBL3305900,0.714286
2weg,3kwa_ligand_similar_10,CHEMBL47066,1
2weg,3kwa_ligand_similar_194,CHEMBL441047,0.689655
2weg,3kwa_ligand_similar_345,CHEMBL447829,0.642857
2weg,3dd0_ligand_similar_98,CHEMBL3092382,0.657143
2weg,3kwa_ligand_similar_340,CHEMBL1741836,0.642857
2weg,3kwa_ligand_similar_216,CHEMBL3559262,0.666667
2weg,3kwa_ligand_similar_70,CHEMBL33920,0.85
2weg,3kwa_ligand_similar_168,CHEMBL1439476,0.692308
2weg,3kwa_ligand_similar_504,CHEMBL3220506,0.606061
2weg,3ryj_ligand_similar_226,CHEMBL1541759,0.642105
2weg,3dd0_ligand_similar_76,CHEMBL168790,0.732759
2weg,3ryj_ligand_similar_117,CHEMBL75512,0.670732
2weg,3dd0_ligand_similar_40,CHEMBL168552,0.790476
2weg,3ryj_ligand_similar_365,CHEMBL3487944,0.608247
2weg,3ryj_ligand_similar_134,CHEMBL3436610,0.663043
2weg,3dd0_ligand_similar_93,CHEMBL84224,0.66879
2weg,4jsz_ligand_similar_73,CHEMBL282157,0.52
2weg,3ryj_ligand_similar_317,CHEMBL611381,0.617021
2weg,2weg_ligand_similar_17,CHEMBL2333815,0.610169
2weg,3kwa_ligand_similar_116,CHEMBL72019,0.73913
2weg,3ryj_ligand_similar_175,CHEMBL1723764,0.653846
2weg,3ryj_ligand_similar_279,CHEMBL1359130,0.626506
2weg,3ryj_ligand_similar_376,CHEMBL1713967,0.606383
2weg,2weg_ligand_similar_12,CHEMBL122925,0.642857
2weg,3ryj_ligand_similar_140,CHEMBL1394138,0.663043
2weg,3ryj_ligand_similar_307,CHEMBL1499560,0.618557
2weg,3kwa_ligand_similar_71,CHEMBL81197,0.833333
2weg,3kwa_ligand_similar_439,CHEMBL1907187,0.62069
2weg,3dd0_ligand_similar_29,CHEMBL3138173,0.801527
2weg,3kwa_ligand_similar_282,CHEMBL28766,0.666667
2weg,3dd0_ligand_similar_58,CHEMBL80096,0.766423
2weg,3ryj_ligand_similar_193,CHEMBL3483139,0.65
2weg,3kwa_ligand_similar_164,CHEMBL3304864,0.692308
2weg,3dd0_ligand_similar_91,CHEMBL1185751,0.673077
2weg,3kwa_ligand_similar_475,CHEMBL103832,0.62069
2weg,3ryj_ligand_similar_396,CHEMBL3138140,0.604396
2weg,3kwa_ligand_similar_390,CHEMBL176530,0.62963
2weg,3ryj_ligand_similar_285,CHEMBL1513014,0.625
2weg,4jsz_ligand_similar_77,CHEMBL38105,0.604651
2weg,3kwa_ligand_similar_133,CHEMBL1851736,0.714286
2weg,3dd0_ligand_similar_57,CHEMBL3138157,0.766423
2weg,3ryj_ligand_similar_70,CHEMBL1455728,0.705882
2weg,3kwa_ligand_similar_281,CHEMBL29875,0.666667
2weg,3ryj_ligand_similar_60,CHEMBL50446,0.716049
2weg,3ryj_ligand_similar_133,CHEMBL3465984,0.663043
2weg,3ryj_ligand_similar_224,CHEMBL3465985,0.642105
2weg,3dd0_ligand_similar_26,CHEMBL140370,0.807692
2weg,3kwa_ligand_similar_268,CHEMBL81149,0.666667
2weg,3kwa_ligand_similar_469,CHEMBL144518,0.62069
2weg,3kwa_ligand_similar_412,CHEMBL3593729,0.62069
2weg,3kwa_ligand_similar_22,CHEMBL549324,0.952381
2weg,3ryj_ligand_similar_321,CHEMBL1304467,0.616279
2weg,3ryj_ligand_similar_214,CHEMBL1327101,0.644444
2weg,3kwa_ligand_similar_395,CHEMBL3305969,0.625
2weg,3ryj_ligand_similar_353,CHEMBL3138138,0.611111
2weg,4jsz_ligand_similar_62,CHEMBL4094700,0.604651
2weg,3ryj_ligand_similar_161,CHEMBL3477976,0.656566
2weg,3kwa_ligand_similar_257,CHEMBL331757,0.666667
2weg,3ryj_ligand_similar_293,CHEMBL2136194,0.622449
2weg,3kwa_ligand_similar_461,CHEMBL362267,0.62069
2weg,3ryj_ligand_similar_6,CHEMBL51506,0.878788
2weg,3ryj_ligand_similar_93,CHEMBL1898847,0.682353
2weg,4jsz_ligand_similar_12,CHEMBL574,0.764706
2weg,3kwa_ligand_similar_368,CHEMBL86804,0.642857
2weg,3dd0_ligand_similar_1,CHEMBL18,1
2weg,3kwa_ligand_similar_269,CHEMBL81361,0.666667
2weg,3dd0_ligand_similar_88,CHEMBL541990,0.686131
2weg,3dd0_ligand_similar_43,CHEMBL34488,0.789474
2weg,3kwa_ligand_similar_417,CHEMBL3305664,0.62069
2weg,3ryj_ligand_similar_208,CHEMBL34471,0.646341
2weg,3kwa_ligand_similar_73,CHEMBL33387,0.818182
2weg,3kwa_ligand_similar_154,CHEMBL34476,0.708333
2weg,3kwa_ligand_similar_458,CHEMBL411039,0.62069
2weg,3ryj_ligand_similar_243,CHEMBL1549602,0.637363
2weg,3ryj_ligand_similar_138,CHEMBL1435879,0.663043
2weg,3dd0_ligand_similar_73,CHEMBL35118,0.734513
2weg,3ryj_ligand_similar_295,CHEMBL1513414,0.622449
2weg,4jsz_ligand_similar_36,CHEMBL3989032,0.634146
2weg,3dd0_ligand_similar_113,CHEMBL565755,0.608696
2weg,3kwa_ligand_similar_260,CHEMBL263216,0.666667
2weg,3kwa_ligand_similar_295,CHEMBL1741348,0.653846
2weg,3kwa_ligand_similar_442,CHEMBL1741583,0.62069
2weg,4jsz_ligand_similar_76,CHEMBL120934,0.604651
2weg,3ryj_ligand_similar_179,CHEMBL1604774,0.652174
2weg,3dd0_ligand_similar_75,CHEMBL79340,0.734266
2weg,3ryj_ligand_similar_248,CHEMBL3314173,0.636364
2weg,3ryj_ligand_similar_16,CHEMBL1348044,0.816901
2weg,3ryj_ligand_similar_375,CHEMBL3590189,0.606383
2weg,3ryj_ligand_similar_155,CHEMBL3604416,0.659341
2weg,3ryj_ligand_similar_177,CHEMBL3604417,0.652174
2weg,3dd0_ligand_similar_108,CHEMBL103524,0.625
2weg,3kwa_ligand_similar_284,CHEMBL27912,0.666667
2weg,3kwa_ligand_similar_465,CHEMBL320159,0.62069
2weg,3kwa_ligand_similar_464,CHEMBL321488,0.62069
2weg,3kwa_ligand_similar_286,CHEMBL27909,0.666667
2weg,3kwa_ligand_similar_170,CHEMBL580900,0.692308
2weg,3kwa_ligand_similar_67,CHEMBL35522,0.85
2weg,3ryj_ligand_similar_344,CHEMBL2392427,0.6125
2weg,3ryj_ligand_similar_156,CHEMBL4094881,0.659091
2weg,3ryj_ligand_similar_137,CHEMBL1501655,0.663043
2weg,4jsz_ligand_similar_20,CHEMBL457047,0.722222
2weg,3ryj_ligand_similar_348,CHEMBL1535634,0.612245
2weg,3ryj_ligand_similar_154,CHEMBL3476063,0.659574
2weg,3ryj_ligand_similar_118,CHEMBL1569078,0.670588
2weg,3ryj_ligand_similar_234,CHEMBL285436,0.638554
2weg,3ryj_ligand_similar_10,CHEMBL74090,0.855072
2weg,2weg_ligand_similar_13,CHEMBL1964532,0.634615
2weg,3ryj_ligand_similar_388,CHEMBL3355503,0.606061
2weg,3ryj_ligand_similar_266,CHEMBL3355508,0.630435
2weg,3ryj_ligand_similar_320,CHEMBL1404728,0.616279
2weg,3kwa_ligand_similar_279,CHEMBL37901,0.666667
2weg,3ryj_ligand_similar_230,CHEMBL3355512,0.641304
2weg,3ryj_ligand_similar_290,CHEMBL3355510,0.623656
2weg,3dd0_ligand_similar_92,CHEMBL139946,0.66879
2weg,3ryj_ligand_similar_278,CHEMBL1864269,0.62766
2weg,3dd0_ligand_similar_111,CHEMBL103392,0.610465
2weg,3ryj_ligand_similar_73,CHEMBL1491187,0.703704
2weg,3kwa_ligand_similar_171,CHEMBL323442,0.692308
2weg,3dd0_ligand_similar_65,CHEMBL414154,0.755396
2weg,3ryj_ligand_similar_23,CHEMBL149507,0.789474
2weg,3kwa_ligand_similar_96,CHEMBL158485,0.75
2weg,3kwa_ligand_similar_41,CHEMBL18111,0.952381
2weg,3ryj_ligand_similar_105,CHEMBL204077,0.678571
2weg,3dd0_ligand_similar_74,CHEMBL86282,0.734266
2weg,3dd0_ligand_similar_44,CHEMBL79738,0.785714
2weg,3kwa_ligand_similar_100,CHEMBL1193624,0.740741
2weg,3ryj_ligand_similar_38,CHEMBL302105,0.75
2weg,3ryj_ligand_similar_281,CHEMBL1890343,0.626374
2weg,3dd0_ligand_similar_102,CHEMBL2398102,0.647619
2weg,3kwa_ligand_similar_494,CHEMBL21533,0.608696
2weg,3ryj_ligand_similar_91,CHEMBL1334782,0.685393
2weg,3kwa_ligand_similar_86,CHEMBL421935,0.769231
2weg,3ryj_ligand_similar_44,CHEMBL3586217,0.740741
2weg,3kwa_ligand_similar_114,CHEMBL78630,0.740741
2weg,3kwa_ligand_similar_155,CHEMBL34855,0.708333
2weg,4jsz_ligand_similar_72,CHEMBL301469,0.604651
2weg,2weg_ligand_similar_2,CHEMBL2333412,0.818182
2weg,3ryj_ligand_similar_75,CHEMBL53135,0.698795
2weg,3kwa_ligand_similar_98,CHEMBL1188268,0.740741
2weg,3kwa_ligand_similar_303,CHEMBL368366,0.653846
2weg,3kwa_ligand_similar_292,CHEMBL2261440,0.653846
2weg,3ryj_ligand_similar_163,CHEMBL3586212,0.655914
2weg,3ryj_ligand_similar_227,CHEMBL1398368,0.642105
2weg,3ryj_ligand_similar_158,CHEMBL1160966,0.659091
2weg,3ryj_ligand_similar_391,CHEMBL4084686,0.494253
2weg,3ryj_ligand_similar_165,CHEMBL1559099,0.655914
2weg,3ryj_ligand_similar_128,CHEMBL1353007,0.666667
2weg,3ryj_ligand_similar_209,CHEMBL35712,0.646341
2weg,3ryj_ligand_similar_282,CHEMBL1586231,0.564356
2weg,3ryj_ligand_similar_229,CHEMBL1574499,0.641304
2weg,3ryj_ligand_similar_247,CHEMBL3480124,0.637255
2weg,3kwa_ligand_similar_45,CHEMBL560831,0.909091
2weg,3ryj_ligand_similar_142,CHEMBL1463402,0.662791
2weg,4jsz_ligand_similar_43,CHEMBL272881,0.634146
2weg,3ryj_ligand_similar_95,CHEMBL3355482,0.682353
2weg,4jsz_ligand_similar_45,CHEMBL178209,0.634146
2weg,3ryj_ligand_similar_54,CHEMBL2355939,0.721519
2weg,3ryj_ligand_similar_87,CHEMBL152298,0.686047
2weg,3ryj_ligand_similar_82,CHEMBL432626,0.6875
2weg,3kwa_ligand_similar_366,CHEMBL101943,0.642857
2weg,3ryj_ligand_similar_341,CHEMBL1706901,0.612903
2weg,3kwa_ligand_similar_113,CHEMBL78739,0.740741
2weg,3ryj_ligand_similar_409,CHEMBL1735486,0.60396
2weg,4jsz_ligand_similar_70,CHEMBL176495,0.604651
2weg,3ryj_ligand_similar_286,CHEMBL1463621,0.625
2weg,3ryj_ligand_similar_4,CHEMBL77857,0.892308
2weg,2weg_ligand_similar_1,CHEMBL1232673,0.846154
2weg,3ryj_ligand_similar_284,CHEMBL1576238,0.625
2weg,3kwa_ligand_similar_55,CHEMBL1188510,0.85
2weg,4jsz_ligand_similar_24,CHEMBL6852,0.722222
2weg,3ryj_ligand_similar_84,CHEMBL3629237,0.686047
2weg,3kwa_ligand_similar_87,CHEMBL306840,0.769231
2weg,4jsz_ligand_similar_22,CHEMBL804,0.722222
2weg,3ryj_ligand_similar_55,CHEMBL1579750,0.721519
2weg,3ryj_ligand_similar_81,CHEMBL1725223,0.691358
2weg,3dd0_ligand_similar_85,CHEMBL337328,0.695364
2weg,4jsz_ligand_similar_35,CHEMBL358263,0.65
2weg,3kwa_ligand_similar_259,CHEMBL284417,0.666667
2weg,3kwa_ligand_similar_107,CHEMBL397877,0.740741
2weg,3ryj_ligand_similar_371,CHEMBL51200,0.608247
2weg,3kwa_ligand_similar_316,CHEMBL1615924,0.645161
2weg,3ryj_ligand_similar_201,CHEMBL1876774,0.648936
2weg,3ryj_ligand_similar_296,CHEMBL3092264,0.622222
2weg,3kwa_ligand_similar_58,CHEMBL1188327,0.85
2weg,3kwa_ligand_similar_419,CHEMBL3302520,0.62069
2weg,3kwa_ligand_similar_468,CHEMBL181887,0.62069
2weg,3dd0_ligand_similar_5,CHEMBL3402971,0.889831
2weg,3dd0_ligand_similar_12,CHEMBL3402972,0.833333
2weg,2weg_ligand_similar_8,CHEMBL6648,0.702703
2weg,3kwa_ligand_similar_83,CHEMBL364961,0.8
2weg,3ryj_ligand_similar_90,CHEMBL1896137,0.685393
2weg,3ryj_ligand_similar_322,CHEMBL259848,0.616279
2weg,3ryj_ligand_similar_412,CHEMBL1592748,0.60396
2weg,3kwa_ligand_similar_432,CHEMBL2179393,0.62069
2weg,3kwa_ligand_similar_266,CHEMBL86527,0.666667
2weg,3ryj_ligand_similar_34,CHEMBL122249,0.757143
2weg,3ryj_ligand_similar_360,CHEMBL3355493,0.610526
2weg,3kwa_ligand_similar_209,CHEMBL550622,0.68
2weg,3dd0_ligand_similar_82,CHEMBL121393,0.706767
2weg,3ryj_ligand_similar_78,CHEMBL74557,0.696203
2weg,3ryj_ligand_similar_205,CHEMBL50365,0.647727
2weg,3ryj_ligand_similar_294,CHEMBL1553606,0.622449
2weg,3kwa_ligand_similar_134,CHEMBL1078151,0.714286
2weg,4jsz_ligand_similar_23,CHEMBL178852,0.722222
2weg,3ryj_ligand_similar_212,CHEMBL2371105,0.644444
2weg,3kwa_ligand_similar_408,CHEMBL38200,0.625
2weg,3kwa_ligand_similar_341,CHEMBL1622836,0.642857
2weg,3ryj_ligand_similar_373,CHEMBL392809,0.607143
2weg,3kwa_ligand_similar_217,CHEMBL3559334,0.666667
2weg,3dd0_ligand_similar_101,CHEMBL140481,0.648148
2weg,3ryj_ligand_similar_302,CHEMBL152694,0.621053
2weg,4jsz_ligand_similar_40,CHEMBL1338788,0.634146
2weg,3kwa_ligand_similar_262,CHEMBL172084,0.666667
2weg,3ryj_ligand_similar_181,CHEMBL1382021,0.652174
2weg,3kwa_ligand_similar_336,CHEMBL2110993,0.642857
2weg,3ryj_ligand_similar_359,CHEMBL1873864,0.610526
2weg,3kwa_ligand_similar_451,CHEMBL412873,0.62069
2weg,3ryj_ligand_similar_367,CHEMBL1721453,0.608247
2weg,3ryj_ligand_similar_48,CHEMBL305376,0.674419
2weg,3ryj_ligand_similar_237,CHEMBL34073,0.638554
2weg,3kwa_ligand_similar_254,CHEMBL421337,0.666667
2weg,4jsz_ligand_similar_17,CHEMBL2058998,0.722222
2weg,3ryj_ligand_similar_334,CHEMBL1553820,0.614583
2weg,3kwa_ligand_similar_371,CHEMBL41629,0.642857
2weg,3ryj_ligand_similar_262,CHEMBL419,0.630769
2weg,3kwa_ligand_similar_60,CHEMBL134809,0.85
2weg,3kwa_ligand_similar_158,CHEMBL283720,0.7
2weg,3dd0_ligand_similar_15,CHEMBL326036,0.826772
2weg,3ryj_ligand_similar_37,CHEMBL63627,0.753247
2weg,3kwa_ligand_similar_108,CHEMBL270647,0.740741
2weg,3ryj_ligand_similar_184,CHEMBL152471,0.652174
2weg,3kwa_ligand_similar_218,CHEMBL3559326,0.666667
2weg,3ryj_ligand_similar_324,CHEMBL1905904,0.616162
2weg,3ryj_ligand_similar_13,CHEMBL76932,0.842857
2weg,3kwa_ligand_similar_407,CHEMBL47115,0.625
2weg,3dd0_ligand_similar_114,CHEMBL340569,0.608696
2weg,3ryj_ligand_similar_276,CHEMBL1405166,0.62766
2weg,3kwa_ligand_similar_151,CHEMBL37795,0.708333
2weg,3kwa_ligand_similar_274,CHEMBL44083,0.666667
2weg,3dd0_ligand_similar_42,CHEMBL108381,0.789474
2weg,3ryj_ligand_similar_297,CHEMBL1523162,0.622222
2weg,3ryj_ligand_similar_419,CHEMBL1530914,0.602041
2weg,3ryj_ligand_similar_270,CHEMBL1883259,0.628866
2weg,3kwa_ligand_similar_175,CHEMBL112822,0.692308
2weg,3kwa_ligand_similar_230,CHEMBL1952043,0.666667
2weg,3ryj_ligand_similar_56,CHEMBL1907275,0.719512
2weg,3kwa_ligand_similar_72,CHEMBL562430,0.818182
2weg,3ryj_ligand_similar_315,CHEMBL1617495,0.617021
2weg,4jsz_ligand_similar_63,CHEMBL3765255,0.604651
2weg,3kwa_ligand_similar_30,CHEMBL83896,0.952381
2weg,4jsz_ligand_similar_34,CHEMBL366729,0.65
2weg,3kwa_ligand_similar_308,CHEMBL1232240,0.652174
2weg,3kwa_ligand_similar_7,CHEMBL165579,1
4gr0,3nx7_ligand_similar_246,CHEMBL1880209,0.635514
4gr0,3ehy_ligand_similar_316,CHEMBL1718219,0.617978
4gr0,3nx7_ligand_similar_363,CHEMBL4067375,0.610294
4gr0,3nx7_ligand_similar_396,CHEMBL435102,0.606667
4gr0,3ehy_ligand_similar_434,CHEMBL1563806,0.602041
4gr0,3nx7_ligand_similar_154,CHEMBL1939846,0.664
4gr0,3lka_ligand_similar_53,CHEMBL67049,0.640625
4gr0,3ehy_ligand_similar_73,CHEMBL1374248,0.690476
4gr0,3nx7_ligand_similar_398,CHEMBL400002,0.606667
4gr0,3ehy_ligand_similar_45,CHEMBL3087795,0.710526
4gr0,3ehy_ligand_similar_346,CHEMBL1891106,0.612903
4gr0,3ehy_ligand_similar_179,CHEMBL94643,0.649485
4gr0,3nx7_ligand_similar_136,CHEMBL252462,0.671756
4gr0,3ehy_ligand_similar_35,CHEMBL1865288,0.72
4gr0,3ehy_ligand_similar_156,CHEMBL1387102,0.655914
4gr0,3nx7_ligand_similar_349,CHEMBL1731680,0.612903
4gr0,3ehy_ligand_similar_31,CHEMBL1880668,0.723684
4gr0,3nx7_ligand_similar_8,CHEMBL450721,0.869159
4gr0,3nx7_ligand_similar_351,CHEMBL1420491,0.612613
4gr0,3ehy_ligand_similar_209,CHEMBL321556,0.642105
4gr0,3ehy_ligand_similar_56,CHEMBL1486069,0.702381
4gr0,3lka_ligand_similar_58,CHEMBL27601,0.634146
4gr0,3nx7_ligand_similar_98,CHEMBL310422,0.69
